id_venta;sucursal;fecha;producto;cantidad;precio_unitario;total;vendedor
V01636;Cuenca;26/08/2025;Cafetera;2;390,59;781,18;Gabriela Cárdenas
V01637;Quito;18/06/2025;Microondas;5;237,21;1186,05;María José Andrade
V01638;Guayaquil;17/06/2025;Licuadora;4;716,71;2866,84;Paola Vélez
V01639;Guayaquil;30/07/2025;Televisión;1;527,31;527,31;José Luis Solórzano
V01640;Quito;31/03/2025;Ventilador;1;701,27;701,27;Andrés Villón
V01641;Guayaquil;06/07/2025;Aire Acondicionado;2;884,37;1768,74;Andrés Villón
V01642;Guayaquil;03/03/2025;Ventilador;2;96,02;192,04;Paola Vélez
V01643;Cuenca;16/06/2025;Refrigeradora;1;449,01;449,01;María José Andrade
V01644;Quito;28/01/2025;Ventilador;2;695,31;1390,62;Fernando Peña
V01645;Quito;04/01/2025;Batidora;5;364,30;1821,50;Ramiro Zambrano
V01646;Quito;02/02/2025;Ventilador;5;681,86;3409,30;Paola Vélez
V01647;Guayaquil;15/08/2025;Cafetera;4;118,14;472,56;Gabriela Cárdenas
V01648;Quito;30/05/2025;Cafetera;3;839,45;2518,35;María José Andrade
V01649;Guayaquil;26/07/2025;Cafetera;3;667,24;2001,72;María José Andrade
V01650;Guayaquil;12/08/2025;Televisión;3;640,66;1921,98;Paola Vélez
V01651;Guayaquil;30/05/2025;Lavadora;2;330,80;661,60;Andrés Villón
V01652;Guayaquil;08/05/2025;Microondas;5;772,98;3864,90;Paola Vélez
V01653;Cuenca;24/05/2025;Cafetera;5;215,93;1079,65;José Luis Solórzano
V01654;Cuenca;01/06/2025;Batidora;3;103,78;311,34;Paola Vélez
V01655;Quito;09/05/2025;Cafetera;3;357,99;1073,97;María José Andrade
V01656;Cuenca;23/07/2025;Aire Acondicionado;4;322,85;1291,40;Fernando Peña
V01657;Guayaquil;23/08/2025;Refrigeradora;2;112,22;224,44;Ramiro Zambrano
V01658;Quito;13/06/2025;Microondas;1;294,28;294,28;Andrés Villón
V01659;Quito;18/06/2025;Microondas;1;535,90;535,90;María José Andrade
V01660;Guayaquil;18/05/2025;Cafetera;5;860,97;4304,85;Gabriela Cárdenas
V01661;Cuenca;31/03/2025;Ventilador;1;130,41;130,41;Gabriela Cárdenas
V01662;Quito;02/06/2025;Licuadora;2;61,86;123,72;Fernando Peña
V01663;Quito;12/04/2025;Ventilador;5;102,75;513,75;María José Andrade
V01664;Guayaquil;16/01/2025;Cocineta;2;371,41;742,82;Andrés Villón
V01665;Guayaquil;17/02/2025;Licuadora;1;96,98;96,98;Lucía Muñoz
V01666;Cuenca;26/05/2025;Batidora;1;793,81;793,81;Lucía Muñoz
V01667;Guayaquil;01/02/2025;Refrigeradora;4;290,06;1160,24;Fernando Peña
V01668;Cuenca;28/07/2025;Televisión;1;747,30;747,30;Ramiro Zambrano
V01669;Guayaquil;25/06/2025;Microondas;2;411,64;823,28;Ramiro Zambrano
V01670;Quito;18/07/2025;Cocineta;5;828,24;4141,20;Paola Vélez
V01671;Guayaquil;28/04/2025;Licuadora;1;44,54;44,54;Gabriela Cárdenas
V01672;Guayaquil;16/02/2025;Licuadora;1;463,53;463,53;María José Andrade
V01673;Quito;25/02/2025;Cafetera;4;782,11;3128,44;Fernando Peña
V01674;Cuenca;03/06/2025;Batidora;3;793,26;2379,78;Paola Vélez
V01675;Quito;22/04/2025;Cafetera;4;22,22;88,88;Fernando Peña
V01676;Guayaquil;16/08/2025;Cafetera;3;238,90;716,70;Ramiro Zambrano
V01677;Guayaquil;25/05/2025;Ventilador;5;452,14;2260,70;María José Andrade
V01678;Quito;22/01/2025;Aire Acondicionado;2;512,83;1025,66;José Luis Solórzano
V01679;Quito;10/02/2025;Microondas;3;17,32;51,96;Lucía Muñoz
V01680;Cuenca;20/04/2025;Aire Acondicionado;4;21,70;86,80;Ramiro Zambrano
V01681;Cuenca;13/03/2025;Microondas;3;379,68;1139,04;José Luis Solórzano
V01682;Quito;05/03/2025;Lavadora;3;184,24;552,72;Andrés Villón
V01683;Cuenca;05/04/2025;Refrigeradora;4;662,77;2651,08;Andrés Villón
V01684;Guayaquil;24/05/2025;Cafetera;1;247,33;247,33;Fernando Peña
V01685;Cuenca;17/07/2025;Licuadora;5;386,75;1933,75;Paola Vélez
V01686;Guayaquil;19/02/2025;Refrigeradora;4;638,98;2555,92;María José Andrade
V01687;Cuenca;20/04/2025;Aire Acondicionado;5;641,15;3205,75;Gabriela Cárdenas
V01688;Guayaquil;06/03/2025;Cocineta;5;24,95;124,75;Lucía Muñoz
V01689;Guayaquil;15/04/2025;Batidora;2;136,77;273,54;Lucía Muñoz
V01690;Quito;19/04/2025;Cocineta;1;725,96;725,96;María José Andrade
V01691;Guayaquil;28/06/2025;Televisión;2;860,58;1721,16;José Luis Solórzano
V01692;Cuenca;30/03/2025;Licuadora;4;411,73;1646,92;Paola Vélez
V01693;Guayaquil;19/08/2025;Microondas;1;205,06;205,06;Fernando Peña
V01694;Cuenca;28/05/2025;Aire Acondicionado;5;567,95;2839,75;Fernando Peña
V01695;Cuenca;17/04/2025;Cocineta;2;632,53;1265,06;Lucía Muñoz
V01696;Guayaquil;12/03/2025;Microondas;5;437,36;2186,80;Gabriela Cárdenas
V01697;Guayaquil;16/08/2025;Televisión;1;52,93;52,93;Fernando Peña
V01698;Guayaquil;02/01/2025;Microondas;1;185,32;185,32;Andrés Villón
V01699;Cuenca;28/01/2025;Refrigeradora;3;720,13;2160,39;Andrés Villón
V01700;Guayaquil;09/04/2025;Televisión;5;670,69;3353,45;Paola Vélez
V01701;Cuenca;11/06/2025;Refrigeradora;1;591,17;591,17;María José Andrade
V01702;Quito;11/05/2025;Televisión;2;829,28;1658,56;Paola Vélez
V01703;Quito;04/03/2025;Microondas;5;634,81;3174,05;Paola Vélez
V01704;Guayaquil;06/04/2025;Televisión;4;291,83;1167,32;Paola Vélez
V01705;Cuenca;04/03/2025;Cocineta;5;925,18;4625,90;María José Andrade
V01706;Guayaquil;24/02/2025;Batidora;3;940,28;2820,84;Ramiro Zambrano
V01707;Guayaquil;22/07/2025;Televisión;3;285,25;855,75;María José Andrade
V01708;Guayaquil;06/06/2025;Cafetera;3;319,27;957,81;María José Andrade
V01709;Cuenca;22/02/2025;Cafetera;5;102,01;510,05;Fernando Peña
V01710;Cuenca;05/01/2025;Refrigeradora;2;327,51;655,02;Paola Vélez
V01711;Guayaquil;26/06/2025;Batidora;5;108,49;542,45;José Luis Solórzano
V01712;Quito;16/08/2025;Cocineta;5;157,40;787,00;Andrés Villón
V01713;Quito;26/07/2025;Cafetera;3;816,50;2449,50;Fernando Peña
V01714;Guayaquil;15/07/2025;Cocineta;2;650,66;1301,32;Lucía Muñoz
V01715;Quito;06/08/2025;Cafetera;4;488,97;1955,88;José Luis Solórzano
V01716;Quito;17/05/2025;Licuadora;2;375,25;750,50;Lucía Muñoz
V01717;Guayaquil;20/05/2025;Lavadora;4;676,79;2707,16;María José Andrade
V01718;Quito;21/03/2025;Licuadora;5;808,34;4041,70;José Luis Solórzano
V01719;Guayaquil;12/07/2025;Licuadora;3;916,06;2748,18;María José Andrade
V01720;Guayaquil;21/02/2025;Cafetera;3;890,59;2671,77;Ramiro Zambrano
V01721;Quito;15/05/2025;Lavadora;4;396,04;1584,16;Lucía Muñoz
V01722;Cuenca;14/08/2025;Ventilador;1;792,23;792,23;Andrés Villón
V01723;Cuenca;02/03/2025;Aire Acondicionado;1;480,77;480,77;María José Andrade
V01724;Quito;21/06/2025;Ventilador;5;217,10;1085,50;José Luis Solórzano
V01725;Guayaquil;27/04/2025;Cafetera;5;774,05;3870,25;Lucía Muñoz
V01726;Cuenca;24/07/2025;Licuadora;2;695,30;1390,60;Paola Vélez
V01727;Quito;18/03/2025;Microondas;4;733,44;2933,76;José Luis Solórzano
V01728;Quito;02/03/2025;Ventilador;1;196,84;196,84;Fernando Peña
V01729;Quito;11/05/2025;Refrigeradora;3;229,55;688,65;Gabriela Cárdenas
V01730;Cuenca;27/05/2025;Aire Acondicionado;4;235,64;942,56;Gabriela Cárdenas
V01731;Guayaquil;15/08/2025;Aire Acondicionado;4;71,30;285,20;Lucía Muñoz
V01732;Cuenca;07/05/2025;Batidora;1;189,90;189,90;Andrés Villón
V01733;Cuenca;27/02/2025;Cafetera;5;159,23;796,15;Ramiro Zambrano
V01734;Guayaquil;07/02/2025;Cafetera;5;438,50;2192,50;Ramiro Zambrano
V01735;Cuenca;22/01/2025;Televisión;5;533,95;2669,75;Andrés Villón
V01736;Cuenca;08/07/2025;Cocineta;1;879,07;879,07;Andrés Villón
V01737;Cuenca;24/03/2025;Licuadora;5;807,56;4037,80;Gabriela Cárdenas
V01738;Guayaquil;30/01/2025;Aire Acondicionado;3;661,77;1985,31;Ramiro Zambrano
V01739;Cuenca;22/08/2025;Microondas;1;535,27;535,27;Lucía Muñoz
V01740;Quito;20/02/2025;Televisión;4;458,79;1835,16;Lucía Muñoz
V01741;Guayaquil;11/07/2025;Televisión;4;671,42;2685,68;José Luis Solórzano
V01742;Guayaquil;07/03/2025;Batidora;1;741,05;741,05;Gabriela Cárdenas
V01743;Quito;20/07/2025;Televisión;5;715,74;3578,70;Andrés Villón
V01744;Cuenca;10/04/2025;Batidora;2;224,10;448,20;Andrés Villón
V01745;Quito;02/03/2025;Aire Acondicionado;2;295,97;591,94;Paola Vélez
V01746;Guayaquil;28/07/2025;Lavadora;4;794,22;3176,88;María José Andrade
V01747;Cuenca;08/01/2025;Televisión;4;123,54;494,16;Paola Vélez
V01748;Cuenca;10/01/2025;Televisión;2;670,14;1340,28;Ramiro Zambrano
V01749;Cuenca;27/07/2025;Cafetera;3;466,82;1400,46;Paola Vélez
V01750;Quito;18/06/2025;Cocineta;3;75,82;227,46;Andrés Villón
V01751;Quito;29/05/2025;Ventilador;5;97,91;489,55;Lucía Muñoz
V01752;Cuenca;01/07/2025;Aire Acondicionado;2;513,19;1026,38;Andrés Villón
V01753;Cuenca;26/07/2025;Refrigeradora;2;615,02;1230,04;Ramiro Zambrano
V01754;Guayaquil;14/03/2025;Batidora;1;915,47;915,47;Ramiro Zambrano
V01755;Guayaquil;18/04/2025;Cafetera;4;524,85;2099,40;Lucía Muñoz
V01756;Cuenca;24/05/2025;Aire Acondicionado;1;362,91;362,91;Gabriela Cárdenas
V01757;Cuenca;08/03/2025;Microondas;2;127,17;254,34;Gabriela Cárdenas
V01758;Cuenca;05/08/2025;Lavadora;5;727,09;3635,45;José Luis Solórzano
V01759;Cuenca;14/06/2025;Batidora;1;905,90;905,90;María José Andrade
V01760;Cuenca;03/05/2025;Cafetera;5;846,58;4232,90;José Luis Solórzano
V01761;Guayaquil;21/08/2025;Cafetera;3;754,13;2262,39;María José Andrade
V01762;Guayaquil;05/02/2025;Cocineta;1;121,47;121,47;María José Andrade
V01763;Quito;11/04/2025;Cafetera;1;559,91;559,91;Gabriela Cárdenas
V01764;Quito;27/03/2025;Ventilador;2;590,15;1180,30;José Luis Solórzano
V01765;Quito;28/06/2025;Ventilador;2;736,73;1473,46;María José Andrade
V01766;Quito;30/01/2025;Cafetera;4;556,89;2227,56;Lucía Muñoz
V01767;Quito;23/05/2025;Lavadora;2;589,78;1179,56;Ramiro Zambrano
V01768;Guayaquil;22/06/2025;Licuadora;1;862,61;862,61;Gabriela Cárdenas
V01769;Guayaquil;24/04/2025;Lavadora;3;74,16;222,48;María José Andrade
V01770;Guayaquil;16/03/2025;Aire Acondicionado;3;689,89;2069,67;Ramiro Zambrano
V01771;Quito;20/04/2025;Aire Acondicionado;1;819,21;819,21;Fernando Peña
V01772;Guayaquil;07/02/2025;Ventilador;1;116,09;116,09;Gabriela Cárdenas
V01773;Cuenca;15/06/2025;Lavadora;5;430,04;2150,20;Fernando Peña
V01774;Guayaquil;19/05/2025;Televisión;1;333,60;333,60;Gabriela Cárdenas
V01775;Quito;23/04/2025;Ventilador;4;179,91;719,64;Lucía Muñoz
V01776;Cuenca;30/05/2025;Televisión;5;285,19;1425,95;Gabriela Cárdenas
V01777;Quito;14/05/2025;Lavadora;4;298,21;1192,84;Paola Vélez
V01778;Cuenca;06/05/2025;Batidora;5;188,29;941,45;María José Andrade
V01779;Quito;16/07/2025;Refrigeradora;1;274,86;274,86;María José Andrade
V01780;Guayaquil;05/06/2025;Refrigeradora;3;129,93;389,79;Ramiro Zambrano
V01781;Quito;19/06/2025;Televisión;5;381,37;1906,85;Gabriela Cárdenas
V01782;Quito;09/03/2025;Refrigeradora;1;372,52;372,52;Andrés Villón
V01783;Guayaquil;08/02/2025;Cocineta;1;556,78;556,78;Andrés Villón
V01784;Cuenca;04/05/2025;Aire Acondicionado;3;654,02;1962,06;Lucía Muñoz
V01785;Quito;16/04/2025;Batidora;1;129,60;129,60;Gabriela Cárdenas
V01786;Guayaquil;20/02/2025;Ventilador;3;91,53;274,59;Ramiro Zambrano
V01787;Cuenca;13/06/2025;Licuadora;2;296,99;593,98;Gabriela Cárdenas
V01788;Cuenca;11/07/2025;Batidora;4;412,78;1651,12;Andrés Villón
V01789;Quito;03/08/2025;Lavadora;3;470,92;1412,76;María José Andrade
V01790;Guayaquil;14/02/2025;Microondas;3;435,49;1306,47;Paola Vélez
V01791;Quito;10/06/2025;Microondas;5;480,01;2400,05;Fernando Peña
V01792;Cuenca;07/06/2025;Cocineta;4;99,87;399,48;José Luis Solórzano
V01793;Cuenca;18/04/2025;Cocineta;2;344,66;689,32;María José Andrade
V01794;Cuenca;09/02/2025;Batidora;2;458,68;917,36;Gabriela Cárdenas
V01795;Quito;21/01/2025;Aire Acondicionado;1;680,75;680,75;Fernando Peña
V01796;Quito;24/08/2025;Cocineta;5;186,56;932,80;Paola Vélez
V01797;Quito;28/04/2025;Cocineta;5;834,83;4174,15;María José Andrade
V01798;Cuenca;30/01/2025;Lavadora;3;79,44;238,32;José Luis Solórzano
V01799;Cuenca;06/01/2025;Licuadora;3;179,40;538,20;Lucía Muñoz
V01800;Guayaquil;25/08/2025;Cocineta;3;541,32;1623,96;Andrés Villón
V01801;Guayaquil;02/02/2025;Cocineta;2;153,97;307,94;Lucía Muñoz
V01802;Quito;22/06/2025;Cafetera;4;158,64;634,56;Lucía Muñoz
V01803;Cuenca;04/01/2025;Refrigeradora;2;368,93;737,86;Fernando Peña
V01804;Quito;18/04/2025;Licuadora;2;335,88;671,76;José Luis Solórzano
V01805;Cuenca;09/06/2025;Cafetera;1;821,35;821,35;Ramiro Zambrano
V01806;Guayaquil;01/08/2025;Refrigeradora;4;82,04;328,16;Lucía Muñoz
V01807;Quito;09/04/2025;Televisión;3;216,79;650,37;Paola Vélez
V01808;Quito;29/06/2025;Lavadora;3;889,06;2667,18;José Luis Solórzano
V01809;Quito;12/08/2025;Licuadora;5;347,68;1738,40;José Luis Solórzano
V01810;Guayaquil;12/06/2025;Microondas;3;351,45;1054,35;Andrés Villón
V01811;Cuenca;25/03/2025;Aire Acondicionado;5;136,10;680,50;Fernando Peña
V01812;Quito;16/06/2025;Refrigeradora;2;389,73;779,46;Ramiro Zambrano
V01813;Guayaquil;11/07/2025;Ventilador;5;640,06;3200,30;José Luis Solórzano
V01814;Quito;23/03/2025;Batidora;3;578,48;1735,44;José Luis Solórzano
V01815;Cuenca;24/06/2025;Batidora;3;56,56;169,68;Paola Vélez
V01816;Guayaquil;18/06/2025;Cocineta;2;362,36;724,72;Ramiro Zambrano
V01817;Cuenca;03/05/2025;Licuadora;3;659,53;1978,59;Gabriela Cárdenas
V01818;Quito;13/04/2025;Lavadora;5;937,37;4686,85;José Luis Solórzano
V01819;Quito;11/04/2025;Ventilador;2;767,18;1534,36;Andrés Villón
V01820;Cuenca;12/05/2025;Microondas;1;133,94;133,94;Paola Vélez
V01821;Cuenca;02/08/2025;Microondas;5;510,69;2553,45;Ramiro Zambrano
V01822;Cuenca;03/06/2025;Refrigeradora;1;467,00;467,00;María José Andrade
V01823;Guayaquil;04/08/2025;Cocineta;5;667,99;3339,95;Ramiro Zambrano
V01824;Guayaquil;02/02/2025;Ventilador;5;486,09;2430,45;Ramiro Zambrano
V01825;Cuenca;13/01/2025;Batidora;2;143,82;287,64;Andrés Villón
V01826;Guayaquil;15/07/2025;Aire Acondicionado;4;353,52;1414,08;Andrés Villón
V01827;Cuenca;08/02/2025;Lavadora;4;907,33;3629,32;José Luis Solórzano
V01828;Quito;18/02/2025;Aire Acondicionado;5;905,89;4529,45;María José Andrade
V01829;Quito;03/01/2025;Batidora;3;740,72;2222,16;José Luis Solórzano
V01830;Guayaquil;13/04/2025;Televisión;5;639,26;3196,30;Fernando Peña
V01831;Cuenca;20/03/2025;Televisión;4;492,99;1971,96;Andrés Villón
V01832;Guayaquil;11/05/2025;Lavadora;3;847,94;2543,82;Fernando Peña
V01833;Guayaquil;07/04/2025;Batidora;1;199,33;199,33;Andrés Villón
V01834;Cuenca;27/06/2025;Microondas;1;543,45;543,45;Andrés Villón
V01835;Quito;08/04/2025;Aire Acondicionado;1;335,25;335,25;Gabriela Cárdenas
V01836;Guayaquil;21/05/2025;Cafetera;3;799,68;2399,04;Ramiro Zambrano
V01837;Cuenca;12/08/2025;Aire Acondicionado;4;106,79;427,16;Ramiro Zambrano
V01838;Guayaquil;06/07/2025;Batidora;5;806,96;4034,80;Gabriela Cárdenas
V01839;Guayaquil;27/07/2025;Batidora;4;609,14;2436,56;Fernando Peña
V01840;Cuenca;25/01/2025;Cocineta;3;302,50;907,50;Fernando Peña
V01841;Quito;20/04/2025;Ventilador;5;243,19;1215,95;María José Andrade
V01842;Quito;06/06/2025;Cocineta;2;856,57;1713,14;Paola Vélez
V01843;Guayaquil;17/05/2025;Refrigeradora;4;144,40;577,60;José Luis Solórzano
V01844;Cuenca;15/02/2025;Batidora;3;876,59;2629,77;Fernando Peña
V01845;Guayaquil;24/07/2025;Aire Acondicionado;3;763,28;2289,84;María José Andrade
V01846;Cuenca;15/07/2025;Cafetera;4;572,18;2288,72;Ramiro Zambrano
V01847;Quito;04/06/2025;Cocineta;1;836,66;836,66;Gabriela Cárdenas
V01848;Quito;30/04/2025;Batidora;1;839,83;839,83;Ramiro Zambrano
V01849;Quito;30/05/2025;Cocineta;4;413,70;1654,80;Lucía Muñoz
V01850;Cuenca;21/04/2025;Cocineta;1;703,97;703,97;José Luis Solórzano
V01851;Quito;20/08/2025;Licuadora;2;515,89;1031,78;Paola Vélez
V01852;Guayaquil;24/04/2025;Aire Acondicionado;5;899,21;4496,05;Paola Vélez
V01853;Guayaquil;26/06/2025;Refrigeradora;3;261,37;784,11;José Luis Solórzano
V01854;Cuenca;13/01/2025;Batidora;5;744,23;3721,15;Ramiro Zambrano
V01855;Cuenca;12/01/2025;Microondas;2;416,97;833,94;Paola Vélez
V01856;Cuenca;31/03/2025;Ventilador;2;204,19;408,38;Andrés Villón
V01857;Quito;14/01/2025;Cafetera;2;468,49;936,98;María José Andrade
V01858;Guayaquil;08/08/2025;Cocineta;1;43,03;43,03;María José Andrade
V01859;Cuenca;26/04/2025;Microondas;2;476,90;953,80;Paola Vélez
V01860;Cuenca;25/01/2025;Refrigeradora;3;622,50;1867,50;Paola Vélez
V01861;Quito;26/04/2025;Aire Acondicionado;3;631,80;1895,40;María José Andrade
V01862;Guayaquil;15/01/2025;Cocineta;2;879,17;1758,34;José Luis Solórzano
V01863;Cuenca;21/04/2025;Refrigeradora;4;803,55;3214,20;Gabriela Cárdenas
V01864;Cuenca;16/01/2025;Aire Acondicionado;2;191,47;382,94;Gabriela Cárdenas
V01865;Guayaquil;25/08/2025;Cocineta;1;242,43;242,43;María José Andrade
V01866;Cuenca;22/06/2025;Licuadora;1;420,79;420,79;José Luis Solórzano
V01867;Cuenca;07/01/2025;Licuadora;5;660,41;3302,05;Paola Vélez
V01868;Quito;10/08/2025;Cocineta;1;106,29;106,29;Ramiro Zambrano
V01869;Cuenca;17/03/2025;Cocineta;1;384,66;384,66;Paola Vélez
V01870;Cuenca;08/05/2025;Cocineta;3;403,87;1211,61;Lucía Muñoz
V01871;Guayaquil;24/03/2025;Cocineta;5;610,49;3052,45;Andrés Villón
V01872;Guayaquil;17/03/2025;Microondas;5;844,82;4224,10;Lucía Muñoz
V01873;Quito;13/03/2025;Televisión;5;57,85;289,25;Ramiro Zambrano
V01874;Guayaquil;02/08/2025;Licuadora;5;483,18;2415,90;Gabriela Cárdenas
V01875;Quito;06/06/2025;Cafetera;5;278,36;1391,80;Gabriela Cárdenas
V01876;Cuenca;10/01/2025;Cafetera;3;659,02;1977,06;Paola Vélez
V01877;Quito;18/04/2025;Cocineta;2;485,72;971,44;Gabriela Cárdenas
V01878;Quito;29/06/2025;Televisión;2;800,50;1601,00;Gabriela Cárdenas
V01879;Cuenca;27/02/2025;Lavadora;2;656,47;1312,94;Lucía Muñoz
V01880;Quito;16/07/2025;Televisión;3;100,94;302,82;Gabriela Cárdenas
V01881;Quito;01/01/2025;Cafetera;4;553,82;2215,28;Lucía Muñoz
V01882;Quito;25/01/2025;Cocineta;1;648,12;648,12;María José Andrade
V01883;Quito;10/02/2025;Cafetera;4;166,09;664,36;Paola Vélez
V01884;Guayaquil;27/02/2025;Aire Acondicionado;1;629,44;629,44;María José Andrade
V01885;Quito;25/07/2025;Lavadora;4;660,97;2643,88;Andrés Villón
V01886;Quito;21/03/2025;Televisión;2;466,52;933,04;Lucía Muñoz
V01887;Cuenca;22/02/2025;Batidora;4;216,96;867,84;Ramiro Zambrano
V01888;Guayaquil;29/07/2025;Lavadora;1;175,47;175,47;Paola Vélez
V01889;Quito;30/07/2025;Aire Acondicionado;1;258,24;258,24;Lucía Muñoz
V01890;Guayaquil;08/06/2025;Licuadora;3;881,49;2644,47;José Luis Solórzano
V01891;Quito;05/06/2025;Cocineta;3;288,14;864,42;Andrés Villón
V01892;Quito;03/08/2025;Cocineta;3;88,19;264,57;Paola Vélez
V01893;Cuenca;18/07/2025;Licuadora;3;97,32;291,96;Paola Vélez
V01894;Cuenca;27/06/2025;Microondas;5;348,72;1743,60;María José Andrade
V01895;Quito;26/08/2025;Ventilador;5;240,96;1204,80;Paola Vélez
V01896;Guayaquil;12/02/2025;Licuadora;3;568,39;1705,17;Fernando Peña
V01897;Cuenca;07/01/2025;Lavadora;3;448,44;1345,32;José Luis Solórzano
V01898;Quito;06/02/2025;Cocineta;2;709,54;1419,08
V01899;Guayaquil;06/07/2025;Microondas;1;213,24;213,24;María José Andrade
V01900;Quito;16/02/2025;Televisión;3;277,52;832,56;Lucía Muñoz
V01901;Cuenca;25/04/2025;Lavadora;2;216,24;432,48;Gabriela Cárdenas
V01902;Quito;08/01/2025;Televisión;1;637,82;637,82;María José Andrade
V01903;Guayaquil;04/06/2025;Cocineta;4;520,46;2081,84;Andrés Villón
V01904;Guayaquil;09/01/2025;Microondas;4;653,92;2615,68;José Luis Solórzano
V01905;Cuenca;07/06/2025;Lavadora;5;105,94;529,70;José Luis Solórzano
V01906;Guayaquil;22/08/2025;Lavadora;3;135,03;405,09;José Luis Solórzano
V01907;Quito;24/07/2025;Batidora;4;499,24;1996,96;José Luis Solórzano
V01908;Cuenca;15/01/2025;Refrigeradora;1;825,57;825,57;María José Andrade
V01909;Guayaquil;07/02/2025;Televisión;5;97,00;485,00;Fernando Peña
V01910;Guayaquil;06/01/2025;Aire Acondicionado;1;855,22;855,22;José Luis Solórzano
V01911;Quito;28/06/2025;Batidora;5;383,59;1917,95;Lucía Muñoz
V01912;Quito;01/02/2025;Ventilador;2;892,13;1784,26;José Luis Solórzano
V01913;Quito;25/07/2025;Aire Acondicionado;4;820,78;3283,12;Paola Vélez
V01914;Guayaquil;14/07/2025;Cocineta;1;389,27;389,27;José Luis Solórzano
V01915;Quito;04/04/2025;Licuadora;4;925,16;3700,64;Lucía Muñoz
V01916;Guayaquil;01/08/2025;Refrigeradora;4;213,80;855,20;Paola Vélez
V01917;Quito;02/04/2025;Aire Acondicionado;5;872,13;4360,65;Andrés Villón
V01918;Quito;05/04/2025;Refrigeradora;3;272,18;816,54;Lucía Muñoz
V01919;Cuenca;31/05/2025;Microondas;3;2540,73;Andrés Villón
V01920;Cuenca;08/04/2025;Aire Acondicionado;3;50,28;150,84;José Luis Solórzano
V01921;Cuenca;13/03/2025;Aire Acondicionado;4;188,85;755,40;Andrés Villón
V01922;Guayaquil;23/02/2025;Televisión;4;109,28;437,12;María José Andrade
V01923;Quito;05/03/2025;Ventilador;3;793,93;2381,79;Paola Vélez
V01924;Cuenca;15/06/2025;Cocineta;2;491,46;982,92;Paola Vélez
V01925;Cuenca;29/05/2025;Televisión;4;665,26;2661,04;Fernando Peña
V01926;Quito;01/02/2025;Televisión;5;855,50;4277,50;María José Andrade
V01927;Quito;04/03/2025;Licuadora;1;665,77;665,77;Gabriela Cárdenas
V01928;Cuenca;23/01/2025;Microondas;5;805,50;4027,50;Fernando Peña
V01929;Guayaquil;08/05/2025;Microondas;1;545,66;545,66;Ramiro Zambrano
V01930;Guayaquil;12/08/2025;Refrigeradora;5;467,65;2338,25;María José Andrade
V01931;Quito;16/08/2025;Microondas;5;910,82;4554,10;Fernando Peña
V01932;Guayaquil;19/03/2025;Refrigeradora;4;477,53;1910,12;Ramiro Zambrano
V01933;Quito;24/01/2025;Aire Acondicionado;1;922,32;922,32;Paola Vélez
V01934;Quito;17/08/2025;Licuadora;5;306,60;1533,00;Andrés Villón
V01935;Quito;21/07/2025;Cafetera;5;739,61;3698,05;Ramiro Zambrano
V01936;Cuenca;12/02/2025;Ventilador;2;786,80;1573,60;Paola Vélez
V01937;Guayaquil;08/01/2025;Microondas;2;259,22;518,44;Andrés Villón
V01938;Guayaquil;20/08/2025;Ventilador;3;253,34;760,02;Andrés Villón
V01939;Quito;20/02/2025;Microondas;5;521,70;2608,50;María José Andrade
V01940;Cuenca;18/03/2025;Microondas;3;631,19;1893,57;María José Andrade
V01941;Cuenca;05/08/2025;Cocineta;1;771,14;771,14;José Luis Solórzano
V01942;Guayaquil;08/04/2025;Cocineta;3;229,20;687,60;Gabriela Cárdenas
V01943;Guayaquil;04/05/2025;Televisión;5;132,91;664,55;Fernando Peña
V01944;Guayaquil;05/02/2025;Cocineta;4;96,72;386,88;Ramiro Zambrano
V01945;Quito;11/04/2025;Licuadora;3;721,65;2164,95;Gabriela Cárdenas
V01946;Guayaquil;08/08/2025;Cafetera;3;259,32;777,96;Paola Vélez
V01947;Cuenca;12/08/2025;Cafetera;2;934,49;1868,98;Andrés Villón
V01948;Quito;05/08/2025;Televisión;2;225,27;450,54;María José Andrade
V01949;Cuenca;07/05/2025;Televisión;1;202,82;202,82;José Luis Solórzano
V01950;Guayaquil;25/05/2025;Aire Acondicionado;2;431,16;862,32;Andrés Villón
V01951;Cuenca;06/07/2025;Ventilador;5;896,69;4483,45;Lucía Muñoz
V01952;Quito;11/08/2025;Refrigeradora;4;262,09;1048,36;Fernando Peña
V01953;Quito;13/08/2025;Ventilador;5;237,85;1189,25;Gabriela Cárdenas
V01954;Guayaquil;24/01/2025;Refrigeradora;4;947,27;3789,08;Fernando Peña;
V01955;Cuenca;12/04/2025;Aire Acondicionado;5;810,64;4053,20;Gabriela Cárdenas
V01956;Quito;19/07/2025;Licuadora;3;103,56;310,68;Ramiro Zambrano
V01957;Quito;04/04/2025;Cocineta;5;578,55;2892,75;Ramiro Zambrano
V01958;Quito;24/01/2025;Televisión;1;851,59;851,59;Andrés Villón
V01959;Cuenca;19/03/2025;Televisión;1;476,33;476,33;José Luis Solórzano
V01960;Guayaquil;19/04/2025;Licuadora;1;290,98;290,98;José Luis Solórzano
V01961;Guayaquil;11/04/2025;Televisión;5;778,54;3892,70;Andrés Villón
V01962;Cuenca;03/01/2025;Cafetera;4;582,61;2330,44;Andrés Villón
V01963;Cuenca;07/03/2025;Batidora;1;809,42;809,42;Paola Vélez
